id,user_id,用户昵称,微博正文,话题,转发数,评论数,点赞数,发布时间
4.73113E+15,2005817001,河南教育广播,【#河南疾控中心发布重要提醒#】目前，境外疫情持续蔓延，国内多地报告本土病例，疫情形势严峻复杂。1月26日，浙江杭州发现1例阳性病以来，已外溢至4省。1月27日，我省三门峡渑池县报告1例新冠肺炎无症状感染者，系从杭州返乡人员。春节将至，人员流动更加频繁，为了严格落实“外防输入、内防反弹”的常态化防控策略，有效控制和降低疫情输入传播风险，河南省疾控中心紧急提醒如下：一、积极主动报备。近14天内有浙江省杭州市旅居史的人员或与各地已公布感染者行动轨迹有交叉的入（返）豫人员，请第一时间主动向所在社区（村）、工作单位或所住酒店报备，并配合做好医学观察、核酸检测、健康监测等相关防控措施。二、做好健康监测。近期返乡人员，尤其是省外入（返）豫人员应主动开展自我健康监测，一旦出现发热、干咳、乏力、嗅觉味觉减退等不适症状时，不要自行诊治，请及时到就近医院的发热门诊就诊，并主动告知医生自己的旅行史、接触史和从事职业，就诊过程中做好个人防护，避免乘坐公共交通工具。三、倡导就地过节。在省外的河南老乡尽量减少跨省市出行，倡导就地过年过节。省内人员减少跨市县出行，非必要不前往浙江省杭州市等其他有本土疫情报告的省市，不跨境旅游。确需出行的，请提前了解目的地的疫情形势和防控要求，合理安排行程，做好个人和家人旅途防护。四、尽快接种新冠疫苗。接种新冠病毒疫苗是目前预防控制新冠肺炎最经济、有效的手段。未接种新冠疫苗、未完成全程接种或满足加强针接种条件的公众，请尽快主动到就近的预防接种门诊进行接种。#河南抗疫记录##河南汝州发现一名无症状感染者#,"河南疾控中心发布重要提醒,河南抗疫记录,河南汝州发现一名无症状感染者",0,0,3,2022/1/29 23:57
4.73113E+15,1912416573,河南手机报,【刚刚发布通告！#禹州调整全市区域内防控管理类别#】关于调整全市区域内防控管理类别的通告（2022年第29号）按照国务院联防联控机制综合组印发的《新冠肺炎疫情社区防控方案》（联防联控机制综发〔2021〕92号）有关要求，结合我市目前风险等级调整情况，经市疫情防控指挥部综合研判，现将调整后全市区域防控管理类别通告如下：一、对以下区域实行封控区管理1.钧台街道花城社区四季花城西院2.夏都街道城上城社区化肥厂家属院封控区实行“区域封闭、足不出户、服务上门”，社区志愿者帮助购物，服务上门。二、对以下区域实行管控区管理梁北镇郭村管控区实行“足不出村、错峰取物、严禁聚集”，不得跨村流动，做好外防输入，强化社会面管控，严格限制人员聚集。三、对以下区域实行防范区管理禹州市域内，除上述封控区、管控区以外的区域实行防范区管理。防范区内实行“强化社会面管控，严格限制人员聚集”，各村（社区、小区）卡点不撤，严格落实查验“双码”、测体温、戴口罩等措施。提倡“非必要不外出，少出不聚”。网吧、电影院、KTV、游乐厅等文化娱乐场所及宗教场所、培训机构、餐饮饭店、洗浴中心等人员密集场所持续关闭，其他与群众生活密切相关的场所有序开放，要加强现场组织管理，严格落实限流、错峰、查验“双码”、测体温、戴口罩等措施。村（居）民每户每天可派出一名家庭成员在做好个人防护的前提下，外出就近购买生活必需品。集市、庙会不办，喜事缓办，丧事简办。家庭聚会、朋友聚餐、私人聚会等严格控制在10人以内。城区与乡镇之间卡点不撤，限制人员流动。四、全市居家隔离人员管理全市所有居家隔离人员必须严格落实居家隔离措施，实行“五包一”责任制。各村（社区）要加强隔离人员的管控，落实健康监测、核酸检测、服务上门等措施。本通告自2022年1月30日起执行。2022年1月29日来源：禹州市疫情防控指挥部,禹州调整全市区域内防控管理类别,0,7,4,2022/1/29 23:56
4.73113E+15,2804827393,新浪天津,#天津防控新型冠状病毒肺炎#【1月29日，天津新增4例新冠病毒阳性感染者】记者从市疫情防控指挥部了解到，1月29日天津市共增加4例新冠病毒阳性感染者。其中，河北区新增3例。第1例家住河北区建昌道街红波西里，系有相关症状后到第四中心医院发热门诊主动就诊检测发现。随后，河北区随即启动流行病学调查、涉疫人员排查管控、环境样本采集等工作。29日下午，2例与其同小区居住的阳性感染者在集中隔离密接排查中发现。此外，津南区新增1例新冠病毒阳性感染者，系在闭环管理的重点人群定期筛查中发现。上述4人目前已转运至市定点医院做进一步诊断治疗。相关工作正在进一步进行中。（津云）,天津防控新型冠状病毒肺炎,0,1,4,2022/1/29 23:56
4.73113E+15,2635497044,小豆鸭儿,#什么是新型不孝#第一反映新冠肺炎导致三年没回家的不孝吧,,0,1,4,2022/1/29 23:55
4.73113E+15,1646080864,MyRadio,【#河南疾控中心重要提醒#】目前，境外疫情持续蔓延，国内多地报告本土病例，疫情形势严峻复杂。1月26日，浙江杭州发现1例阳性病以来，已外溢至4省。1月27日，我省三门峡渑池县报告1例新冠肺炎无症状感染者，系从杭州返乡人员。春节将至，人员流动更加频繁，为了严格落实“外防输入、内防反弹”的常态化防控策略，有效控制和降低疫情输入传播风险，河南省疾控中心紧急提醒如下：一、积极主动报备。近14天内有浙江省杭州市旅居史的人员或与各地已公布感染者行动轨迹有交叉的入（返）豫人员，请第一时间主动向所在社区（村）、工作单位或所住酒店报备，并配合做好医学观察、核酸检测、健康监测等相关防控措施。二、做好健康监测。近期返乡人员，尤其是省外入（返）豫人员应主动开展自我健康监测，一旦出现发热、干咳、乏力、嗅觉味觉减退等不适症状时，不要自行诊治，请及时到就近医院的发热门诊就诊，并主动告知医生自己的旅行史、接触史和从事职业，就诊过程中做好个人防护，避免乘坐公共交通工具。三、倡导就地过节。在省外的河南老乡尽量减少跨省市出行，倡导就地过年过节。省内人员减少跨市县出行，非必要不前往浙江省杭州市等其他有本土疫情报告的省市，不跨境旅游。确需出行的，请提前了解目的地的疫情形势和防控要求，合理安排行程，做好个人和家人旅途防护。四、尽快接种新冠疫苗。接种新冠病毒疫苗是目前预防控制新冠肺炎最经济、有效的手段。未接种新冠疫苗、未完成全程接种或满足加强针接种条件的公众，请尽快主动到就近的预防接种门诊进行接种。#河南汝州发现一名无症状感染者#,"河南疾控中心重要提醒,河南汝州发现一名无症状感染者",0,0,1,2022/1/29 23:54
4.73113E+15,1766477765,俄罗斯人民友谊大学,俄罗斯疫情形式播报（1月29日）O俄罗斯要闻及疫情数据（1月29日）俄罗斯政府向各地区拨款73亿卢布以支持综合诊所欲知详情，请点击上方链接~关注俄罗斯人民友谊大学官微，及时浏览俄罗斯疫情形式数据~#俄罗斯##疫情防控##卫星五号##新冠肺炎##全球拉响新冠肺炎警报#俄罗斯人民友谊大学,"俄罗斯,疫情防控,卫星五号,新冠肺炎,全球拉响新冠肺炎警报",0,0,2,2022/1/29 23:53
4.73076E+15,1734530730,大河报,【#郑州行程码没星了#】1月28日，郑州市新冠肺炎疫情防控指挥部发布通告，自1月29日起，#郑州市全域均为低风险地区#，@大河报记者发现，郑州行程码已不再带“*”。详见O1月28日23:55分，腊月二十六，郑州摘星！（大河报·豫视频记者侯冰玉）,"郑州行程码没星了,郑州市全域均为低风险地区",4,29,52,2022/1/28 23:59
4.73076E+15,5341275892,我是a你是2b,马兴瑞在新疆维吾尔自治区新冠肺炎疫情防控工作领导小组会议上强调依法科学精准果断处置突发疫情提升防控法治化常态化专业化水平O马兴瑞在新疆维吾尔自治区新冠肺炎疫情防控工作领导小组会议上强调依法科学精准果断处置突发疫情提升防控法治化常态化专业化水平,,0,0,0,2022/1/28 23:59
4.73076E+15,6609119646,三痕无色子,1月27日北京新增8例本土新冠肺炎确诊病例1例本土无症状感染者O1月27日北京新增8例本土新冠肺炎确诊病例1例本土无症状感染者,,0,0,0,2022/1/28 23:57
4.73076E+15,2417560735,交通954,【#新疆霍尔果斯市现有确诊12例无症状26例#】1月28日晚，伊犁哈萨克自治州人民政府新闻办公室召开新冠肺炎疫情和疫情防控工作情况新闻发布会，会上伊犁哈萨克自治州卫健委党组书记陈正发通报了霍尔果斯市疫情和流调情况。1月28日0时至22时，霍尔果斯市新增确诊病例3例，新增无症状感染者1例，均来自集中医学隔离观察点和管控区。解除隔离医学观察无症状感染者1例。截至1月28日22时，霍尔果斯市现有确诊病例12例，无症状感染者26例。（石榴云/新疆日报原创）,新疆霍尔果斯市现有确诊12例无症状26例,0,0,1,2022/1/28 23:57
4.73076E+15,1658464834,绿手镯,北京新增4例本土新冠肺炎确诊病例详情公布，涉丰台、西城O北京新增4例本土新冠肺炎确诊病例详情公布，涉丰台、西城,,0,0,0,2022/1/28 23:57
4.73076E+15,7086457047,叮咚已上线,北京新增4例本土新冠肺炎确诊病例详情公布，涉丰台、西城O北京新增4例本土新冠肺炎确诊病例详情公布，涉丰台、西城,,0,0,0,2022/1/28 23:57
4.73076E+15,1392431342,陈述时光,安大略疫讯加拿大#加拿大疫情#"住院人数再下降，新增死亡六十八"1月28日，星期五，安大略省新增5337例感染，新增68例死亡。在过去的24小时内，全省进行了32672次测试，阳性率为14.4%。今天有3553个新冠肺炎患者住院，昨天是3645个，上星期五是4114人。其中，ICU有607名患者（昨天是599个）387人戴呼吸机，60个新病人。ICU的7天滚动平均值为596。住院的病人中，56%因病毒入院，44%因其他原因入院，但此后检测呈阳性。在ICU患者中，82%因新冠而入院，18%在医院检测呈阳性。昨天，全省进行了77968次新冠疫苗接种。第一剂为6988，第二剂为16099，第三剂为54656人。到目前为止，安省已接种3040349剂疫苗，91.8%的12岁及以上的安大略人至少接种了一剂疫苗，89.1%的人接种了两剂。安省将于周一开始重新开放，逐步开始放松限制。政府的代表-莫尔博士表示，安大略人需要开始学习与新冠病毒相处。“在过去的两年里，我们让我们的生活在极大的恐惧中受到控制，现在我们将不得不改变一些这种想法”。,加拿大疫情,2,2,0,2022/1/28 23:57
4.73076E+15,2268025131,蒲志炫,北京新增4例本土新冠肺炎确诊病例详情公布，涉丰台、西城O北京新增4例本土新冠肺炎确诊病例详情公布，涉丰台、西城,,0,0,0,2022/1/28 23:57
4.73076E+15,3876342106,大庆市中级人民法院,【#杭州#滨江区新增封控区、管控区、防范区】#直击杭州疫情防控#杭州市滨江区新冠肺炎疫情防控指挥部2022年4号通告1月28日21:26发布：根据国家、省疫情防控有关规定，经有关专家研判，新增封控区、管控区、防范区为：#看图了解杭州三区范围#1、中沃楼划为封控区，吉桥大厦园区划为管控区，江南大道—阡陌路—月明路—江陵路合围区域划为防范区。2、浦沿街道新浦苑2号楼和4号楼划为封控区，新浦苑其它楼及商铺划为管控区，浦沿路—坚塔路与新浦河合围区域划为防范区。3、浦沿街道德圣银杏汇小区9号楼划为封控区，银杏汇小区内其他1-8幢划为管控区，江南大道—南环路—闻涛路—临桥巷以及世茂之西湖小区和世茂缤谷广场东侧的合围区域划为防范区。4、长河街道春波小区29幢、春波小区西南门侧的浙农市集（江一店）划为封控区，春波小区1幢、2幢、27幢、28幢、30幢、31幢划为管控区，北至滨兴路、北塘河，南至滨安路，西至江晖路，东至江陵路合围区域划为防范区。（注：配图为示意图，具体范围以当地防控部门实际执行为准）,"杭州,直击杭州疫情防控,看图了解杭州三区范围",8,7,3,2022/1/28 23:56
